Temperatur,KielerWoche,school_holiday,public_holiday,Month,sin_season,cos_season,is_weekend,lag_1,lag_2,lag_7,lag_14,roll7_mean,roll7_std,roll14_mean,roll14_std,roll30_mean,roll30_std,Wochentag_Friday,Wochentag_Monday,Wochentag_Saturday,Wochentag_Sunday,Wochentag_Thursday,Wochentag_Tuesday,Wochentag_Wednesday,lag_1_isna,lag_2_isna,lag_7_isna,lag_14_isna,roll7_mean_isna,roll7_std_isna,roll14_mean_isna,roll14_std_isna,roll30_mean_isna,roll30_std_isna,umsatz
6.6875,0,0,0,2,0.7354170229639855,0.6776147890466889,0,286.001635626433,198.394939954409,99.6175131980021,152.956273429037,167.71055467172548,68.6396870507849,168.01353154217992,76.03327683593395,131.62465204422705,72.40956811999784,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,126.598201633374
7.8,0,0,0,2,0.7469720876965552,0.6648553979642865,0,126.598201633374,286.001635626433,152.370461421554,112.894063883488,171.56493873392145,64.83056014243796,166.13081212820404,76.75768721182652,133.62093590337133,71.37636501404678,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,115.553470501728
6.325,0,0,0,2,0.7583058084785624,0.6518989958787126,0,115.553470501728,126.598201633374,77.6867709724671,135.061148458054,166.30536860251775,68.06029708862887,166.3207697437926,76.61896935595884,132.09291141330135,71.25186314540912,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,85.6674251344062
9.1,0,0,0,2,0.7694148268839378,0.6387494220515272,0,85.6674251344062,115.553470501728,185.345507160016,140.050350415932,167.4454620542233,66.37437711955536,162.7926466492463,79.26081337776836,132.7429693337978,70.7165936035894,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,135.821239683404
7.5125,0,0,0,2,0.7802958510707755,0.6254105729852463,0,135.821239683404,85.6674251344062,174.557054369197,118.729800726482,160.37056670042162,66.78653612312468,162.4905673112086,79.36215054747117,133.99660736324648,70.41605621056021,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,128.229656396637
5.925,0,0,0,2,0.7909456567567772,0.6118864012687243,1,128.229656396637,135.821239683404,198.394939954409,152.794657636639,153.7523669900559,67.43864638183885,163.1691284305054,78.99898797096162,135.53283023947037,69.74531668877383,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,135.439401637301
8.625,0,0,0,2,0.8013610881746766,0.5981809144059164,1,135.439401637301,128.229656396637,286.001635626433,365.729264338809,144.75871865904045,64.63233396413389,161.92946728769556,79.30986686746577,137.84585473061003,68.50102544058906,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,430.500089196343
9.4125,0,0,0,2,0.811539059007361,0.5842981736283684,0,430.500089196343,135.439401637301,126.598201633374,99.6175131980021,165.40135488331333,118.16638819405786,166.55595477751942,92.84680311648637,149.78297181328153,85.7353717393293,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,57.8485386075181
10.475,0,0,0,2,0.8214765533024142,0.5702422926917871,0,57.8485386075181,430.500089196343,115.553470501728,152.370461421554,155.5799744510482,124.61037863712262,163.57245659248483,95.78774803047723,148.89421989256454,86.56946401956937,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,84.348923725007
10.1875,0,0,0,2,0.8311706263658079,0.5560174366570446,0,84.348923725007,57.8485386075181,85.6674251344062,77.6867709724671,151.12218205437375,126.81950228723392,158.71377532844576,98.09696664297564,144.99946676589255,86.76363169824316,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,89.3583951531774
8.8875,0,0,0,2,0.8406184056344782,0.5416278206559814,0,89.3583951531774,84.348923725007,135.821239683404,185.345507160016,151.64946348562677,126.50929541029815,159.54746276992506,97.40251776758494,145.76941449237853,86.14105125875125,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,90.8121601379897
6.1875,0,0,0,2,0.8498170915275278,0.5270777086423722,0,90.8121601379897,89.3583951531774,128.229656396637,174.557054369197,145.21959497913903,128.574785823961,152.79508083978035,98.7440099629667,146.3279018116139,85.71333343904651,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,69.1088225459759
5.075,0,0,0,3,0.8587639582758029,0.5123714121284237,1,69.1088225459759,90.8121601379897,135.439401637301,198.394939954409,136.77376157190173,131.77867825246526,145.2630642809788,100.95334110884231,146.0908597989006,85.92347931178023,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,109.019649999515
6.5625,0,0,0,3,0.8674563547295968,0.49751328890718066,1,109.019649999515,69.1088225459759,430.500089196343,286.001635626433,132.99951133793232,132.20093021025335,138.8791149984864,100.15776923723061,147.29188072193145,85.11444770344652,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,107.77449609988
9.1875,0,0,0,3,0.8758917051442429,0.48250774176121847,0,107.77449609988,109.019649999515,57.8485386075181,126.598201633374,86.89585518129472,18.767851419129546,126.14860503230402,90.92010967641968,148.72800782091906,84.0292229628506,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,95.1732754360082
6.6875,0,0,0,3,0.8840675099433636,0.4673592171580022,0,95.1732754360082,107.77449609988,84.348923725007,115.553470501728,92.22796044250761,13.77886752520258,123.9039674467779,91.29529173236484,148.37789281318217,84.23641159030629,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,66.7496305599525
4.6875,0,0,0,3,0.8919813464595485,0.45207220393230435,0,66.7496305599525,95.1732754360082,89.3583951531774,85.6674251344062,89.71377570464267,16.742965395444365,120.41797887950823,92.56164332700186,142.67309393462452,83.75892913815142,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,105.773446388565
8.925,0,0,0,3,0.8996308696522433,0.43665123195606403,0,105.773446388565,66.7496305599525,90.8121601379897,135.821239683404,92.05878302398375,17.801004902549803,121.85412325480526,92.13599388407822,141.1003330332755,84.00181053131944,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,93.897140786047
11.275,0,0,0,3,0.9070138128026359,0.4211008707960896,0,93.897140786047,105.773446388565,69.1088225459759,128.229656396637,92.49949454513481,17.803185844912417,118.8595447621369,92.3282210876108,140.46710226336077,84.29286780202303,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,87.1135437231353
9.9375,0,0,0,3,0.9141279881853337,0.40542572835999735,1,87.1135437231353,93.897140786047,109.019649999515,135.439401637301,95.07159757044327,14.929252544619061,115.9226795711725,92.66057265818756,138.86884877219683,84.8516118051634,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,123.725264018424
16.4,0,0,0,3,0.9209712877166346,0.38963044953078796,1,123.725264018424,87.1135437231353,107.77449609988,430.500089196343,97.17239957314457,17.948474123688115,115.08595545553842,92.52356822905375,138.3246792256132,84.89610960386815,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,178.017374804103
15.8,0,0,0,3,0.9275416835791966,0.37371971479046906,0,178.017374804103,123.725264018424,95.1732754360082,57.8485386075181,107.20709653089071,35.710703130172014,97.05147585609272,29.363546510434585,140.30093169486724,85.11402432244921,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,77.0050691066935
7.85,0,0,0,3,0.9338372288229252,0.35769823883312546,0,77.0050691066935,178.017374804103,66.7496305599525,84.348923725007,104.61163848384574,37.35353776502345,98.41979946317667,27.800951878350595,137.77461207720242,85.85198193504165,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,96.0114193579654
10.2125,0,0,0,3,0.9398560579418954,0.3415707691678556,0,96.0114193579654,77.0050691066935,105.773446388565,89.3583951531774,108.79189402641903,33.88665192361611,99.25283486553084,27.52020727281188,128.78401724450762,74.53354675814074,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,87.5819491860972
13.375,0,0,0,3,0.9455963874271426,0.3253420847119801,0,87.5819491860972,96.0114193579654,93.897140786047,90.8121601379897,106.19310871178077,34.84084291402804,99.12594586788227,27.573381439733804,128.38283177744412,74.72808988978925,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,86.3042676126607
9.6125,0,0,0,3,0.9510565162951535,0.30901699437494745,0,86.3042676126607,87.5819491860972,87.1135437231353,69.1088225459759,105.10841254415415,35.4011422187731,98.80395354464449,27.70394671356475,126.18062531714767,74.9698888810172,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,83.095661478459
9.0375,0,0,0,3,0.9562348265919056,0.29260033563334836,1,83.095661478459,86.3042676126607,123.725264018424,109.019649999515,104.53442936634326,35.772160803103375,99.80301346839327,26.787753473405864,126.3609216673474,74.8556606300997,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,101.236649263482
9.3375,0,0,0,3,0.9611297838723007,0.27609697309746883,1,101.236649263482,83.095661478459,178.017374804103,107.77449609988,101.32177011563726,34.756831208348615,99.24708484439091,26.66223301244945,123.55729307079626,74.14198067676752,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,135.208641454406
9.5875,0,0,0,3,0.9657399376548549,0.2595117970697999,0,135.208641454406,101.236649263482,77.0050691066935,95.1732754360082,95.20623677996626,19.375800751696953,101.20666665542849,28.295321791350453,122.24567930696989,73.55437444696587,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,60.8538978246202
9.6875,0,0,0,3,0.9700639218515071,0.2428497220959356,0,60.8538978246202,135.208641454406,96.0114193579654,66.7496305599525,92.89892659681293,22.598174165479907,98.75528254032933,30.275583236684515,117.66097790264361,72.9281153710612,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,74.6021348426954
9.45,0,0,0,3,0.9741004551724205,0.22611568550828828,0,74.6021348426954,60.8538978246202,87.5819491860972,105.773446388565,89.8404573803458,23.53603688442103,99.31617570338241,29.704377549999705,110.61432787651903,65.98396329744864,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,62.5925254079212
16.2625,0,0,0,3,0.9778483415056568,0.20931464596304847,0,62.5925254079212,74.6021348426954,86.3042676126607,93.897140786047,86.27053969774921,25.728741856257923,96.23182420476499,31.187146762249697,108.4808053356706,66.48221714523032,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,87.401519892581
6.8875,0,0,0,3,0.9813064702716093,0.19245158197082998,0,87.401519892581,62.5925254079212,83.095661478459,87.1135437231353,86.42729002345212,25.732323800401804,95.76785128380314,31.27275213171519,107.54240698203236,66.57755825635135,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,76.876909493407
8.85,0,0,0,3,0.9844738167520922,0.1755314904214282,1,76.876909493407,87.401519892581,101.236649263482,123.725264018424,85.53889688273041,25.972742930207414,95.03666312453683,31.60853228679055,107.24938979399904,66.69639104416638,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,75.7095901700985
8.3625,0,0,0,3,0.9873494423939864,0.15855938510313478,1,75.7095901700985,76.876909493407,135.208641454406,178.017374804103,81.89217415510419,25.181362109008788,91.60697213537073,30.852143769208876,105.24566814355553,66.71137268288636,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,122.218061087289
7.5625,0,0,0,3,0.989932495087353,0.141540295217043,0,122.218061087289,75.7095901700985,60.8538978246202,77.0050691066935,80.03637695980176,20.672161534171714,87.62130686988402,20.795701789548573,105.04528163324395,66.64895267186202,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,63.1258826839349
7.725,0,0,0,3,0.9922222094179323,0.12447926388678915,0,63.1258826839349,122.218061087289,74.6021348426954,96.0114193579654,80.36094622541815,20.335885643342007,86.62993641111554,21.65384608642852,102.63483100146507,66.81924386897629,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,61.7796782841541
7.85,0,0,0,3,0.994217906893952,0.10738134666416309,0,61.7796782841541,63.1258826839349,62.5925254079212,87.5819491860972,78.5291667170551,21.48604650304845,84.18481204870045,22.431742442315088,90.34415063772545,25.677858732622173,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,85.5428445981278
5.1,0,0,0,3,0.995918996147179,0.09025161003104117,0,85.5428445981278,61.7796782841541,87.401519892581,86.3042676126607,81.80778374422746,20.371021083532526,84.03916172098833,22.414601375000434,91.26729417074576,24.957026764416277,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,86.7553324054727
5.4,0,0,0,3,0.9973249731081555,0.07309512989807777,0,86.7553324054727,85.5428445981278,76.876909493407,83.095661478459,81.71547124606914,20.342892708065303,84.07138063476063,22.41843156194907,91.34750779342795,24.937883717737712,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,63.7182248755607
9.375,0,0,0,3,0.9984354211555643,0.055916990100603484,1,63.7182248755607,86.7553324054727,75.7095901700985,101.236649263482,79.83565915780538,21.442765077710632,82.68727802026788,23.071956868914004,90.49283545084073,25.44266715465027,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,78.2472154179189
11.2625,0,0,0,3,0.9992500112396835,0.03872228089217446,1,78.2472154179189,63.7182248755607,122.218061087289,135.208641454406,80.19817705035116,21.382749350562463,81.04517560272767,22.46018956079997,90.0740039601717,25.540461944310803,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,114.215169292857
7.4375,0,0,0,3,0.9997685019798909,0.021516097436222254,0,114.215169292857,78.2472154179189,63.1258826839349,60.8538978246202,79.05490679400373,18.822271636413145,79.54564187690275,19.000138714474954,91.57754885173442,25.591336295435685,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,79.3606414264492
5.7625,0,0,0,4,0.9999907397361901,0.004303538296244289,0,79.3606414264492,114.215169292857,61.7796782841541,74.6021348426954,81.37415804293434,17.485110987190364,80.86755213417624,18.22774132692214,90.58891523263222,25.46686985748241,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,95.6643816088289
12.45,0,0,0,4,0.9999166586547379,-0.01291029607500882,0,95.6643816088289,79.3606414264492,85.5428445981278,62.5925254079212,86.21482994645932,15.76185669376733,82.37199833175721,18.53740686383813,90.18524474959717,25.280365846889968,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,61.0392736386212
7.6125,0,0,0,4,0.9995462806873573,-0.030120304846908114,0,61.0392736386212,95.6643816088289,86.7553324054727,87.401519892581,82.71431980938694,18.430946942446578,82.26105177680721,18.669073887905032,89.04744468968427,25.81070316334877,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,59.6091517158522
6.45,0,0,0,4,0.9988797155850336,-0.04732138832243185,0,59.6091517158522,61.0392736386212,63.7182248755607,76.876909493407,78.83629399658402,20.209091401178434,80.27588262132657,19.537848416454803,88.80942872821426,26.055180546572515,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,86.3516555627854
9.825,0,0,0,4,0.9979171608653922,-0.06450844944931623,1,86.3516555627854,59.6091517158522,78.2472154179189,75.7095901700985,82.06964123761611,19.171103065213224,80.95265019771075,19.575116793549537,88.16203570068828,25.859694232337418,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,77.0706831333719
12.1875,0,0,0,4,0.9966589017541702,-0.08167639533042241,1,77.0706831333719,86.3516555627854,114.215169292857,122.218061087289,81.90156519696654,19.215306626554195,81.04987112365885,19.55043818193114,87.60115377893246,25.91343600597521,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,145.543499552535
15.7875,0,0,0,4,0.9951053111006976,-0.09882013873287143,0,145.543499552535,77.0706831333719,79.3606414264492,63.1258826839349,86.3770409483491,29.101218957743043,82.71597387117642,23.849852275462595,89.54881897324576,27.988270007484854,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,67.168817927136
9.8125,0,0,0,4,0.9932568492674143,-0.11593459959550041,0,67.168817927136,145.543499552535,95.6643816088289,61.7796782841541,84.63535187701866,29.94377306606618,83.0047549599765,23.6177504274294,87.66360410353617,27.50747138637377,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,89.2544999884012
10.1875,0,0,0,4,0.9911140639934547,-0.1330147065341959,0,89.2544999884012,67.168817927136,61.0392736386212,85.5428445981278,83.71965450267183,29.646823307263066,84.96724222456557,22.847339861340494,84.70484160967945,21.591239670809074,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,96.4118611109018
9.75,0,0,0,4,0.9886775902323405,-0.1500553983446526,0,96.4118611109018,89.2544999884012,59.6091517158522,86.7553324054727,88.77288128442622,28.11153831722594,85.74360054690658,23.05215146900686,85.35173467648639,21.643252492329463,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,72.2396331836692
12.0625,0,0,0,4,0.9859481499638304,-0.16705162550211924,0,72.2396331836692,96.4118611109018,86.3516555627854,63.7182248755607,90.57723577982865,26.272884703187444,84.70676488820632,23.327938143218987,84.55934180400983,21.674665577560802,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,58.9219511045009
11.2,0,0,0,4,0.9829265519799822,-0.18399835165768005,1,58.9219511045009,72.2396331836692,77.0706831333719,78.2472154179189,86.6587065715023,28.920304993123537,84.3641739045592,23.69225729419917,83.6040085346233,22.16295643939337,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,54.5280148344852
11.0125,0,0,0,4,0.9796136916454901,-0.20089055513063506,1,54.5280148344852,58.9219511045009,145.543499552535,114.215169292857,83.43832538594704,31.321343677431997,82.6699452914568,24.97659393950826,82.54480010868411,22.780184100383455,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,138.42569385051
8.9,0,1,0,4,0.9760105506323683,-0.21772323039653177,0,138.42569385051,54.5280148344852,67.168817927136,79.3606414264492,82.42149599994346,28.99850529755101,84.39926847414628,27.985611277318473,84.38913452108582,24.9616882967969,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,55.4508724176006
9.9125,0,1,0,4,0.9721181966290613,-0.23449138957040985,0,55.4508724176006,138.42569385051,89.2544999884012,95.6643816088289,80.74750378429555,30.33324484075172,82.6914278306571,29.026931126082484,82.86294195955644,25.293584401702713,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,85.7052852416814
11.3625,0,1,0,4,0.9679377830240642,-0.25119006388481935,0,85.7052852416814,55.4508724176006,96.4118611109018,61.0392736386212,80.24047310619274,30.196703758348406,81.98006380443228,28.80573762511757,81.21283008579896,23.296823468940698,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,80.9877329185756
14.4,0,1,0,4,0.9634705485641488,-0.2678143051621742,0,80.9877329185756,85.7052852416814,72.2396331836692,59.6091517158522,78.0370262215747,29.37148239146192,83.40495375300046,28.176723113446165,81.88395792226414,22.977927712810853,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,81.8180814450846
13.875,0,1,0,4,0.9483615800121715,-0.3171912885891061,1,81.8180814450846,80.9877329185756,58.9219511045009,86.3516555627854,79.40537597320547,29.27935510588619,84.99130587651705,27.346926724598156,82.1244894756771,22.936804806176163,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,189.548617602604
13.425,0,1,1,4,0.9427611433904207,-0.3334687789181868,0,189.548617602604,81.8180814450846,54.5280148344852,77.0706831333719,98.06632833007734,49.02045286531185,92.36251745078982,39.11698574566623,86.35635921549986,29.872139866220177,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,89.0074737430748
9.825,0,1,0,4,0.9307239310379795,-0.36572252349726897,0,89.0074737430748,189.548617602604,138.42569385051,145.543499552535,102.99196531701871,45.52412108069684,93.21514535148287,38.88745095243775,86.40989101051632,29.87551617977312,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,67.1712850654668
9.175,0,1,0,4,0.9242907221930934,-0.3816892202666588,0,67.1712850654668,89.0074737430748,55.4508724176006,67.168817927136,92.81276406201255,44.228446068092566,87.617130030978,36.33216109552308,86.08637019625165,30.03443643886943,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,61.1765774384312
13.5625,0,1,0,4,0.9175836260593937,-0.39754281428255595,0,61.1765774384312,67.1712850654668,85.7052852416814,89.2544999884012,93.6307219221312,43.46873708194548,87.18911285321337,36.625696800895,85.6019364385294,30.323391291651696,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,53.1570826268308
15.45,0,1,0,4,0.9106046300942163,-0.4132786077829042,1,53.1570826268308,61.1765774384312,80.9877329185756,96.4118611109018,88.98097869143827,46.117872109495075,84.6107258988155,37.72326542605817,83.2999038231808,30.068130139835855,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,72.1185398547604
16.225,0,0,0,4,0.9033558023246845,-0.4288919379124835,1,72.1185398547604,53.1570826268308,81.8180814450846,72.2396331836692,87.71395111089323,46.49437442808314,82.87548866623396,37.69739335161342,83.5996590622083,29.904455456442854,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,112.495745498543
15.8875,0,0,0,4,0.895839290734909,-0.4443781781046132,0,112.495745498543,72.1185398547604,189.548617602604,58.9219511045009,92.09647454710156,47.285113219394745,85.75092526015352,38.35331632042378,85.29019463602127,30.061518626973587,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,77.3638484419459
18.0875,0,0,0,4,0.8880573226294932,-0.45973273945210397,0,77.3638484419459,112.495745498543,89.0074737430748,54.5280148344852,76.07007895272184,19.73788315497742,87.06820364139959,37.67161289629344,85.01756143081522,30.096216641988736,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,65.3847746871142
18.0,0,0,0,4,0.8800122039735357,-0.47495107206704995,0,65.3847746871142,77.3638484419459,67.1712850654668,138.42569385051,72.69540765901318,19.16848493204558,87.84368648801593,37.05696592804186,84.30520950686993,30.30584815427026,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,51.0562893306812
10.225,0,0,0,5,0.8631421280499114,-0.5049610547215204,0,51.0562893306812,65.3847746871142,61.1765774384312,55.4508724176006,70.39326541118668,20.837551786117558,81.6030147365996,35.193282527038996,83.88314498870727,30.688204597481104,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,77.6145056918161
10.7125,0,0,0,5,0.8359254794186372,-0.548842958284719,0,77.6145056918161,51.0562893306812,53.1570826268308,85.7052852416814,72.74154087595595,20.550018560531637,83.18613139904357,34.416296223596305,83.86205466450386,30.692428547154492,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,293.109398326081
15.775,0,0,0,5,0.8263541987239096,-0.5631507242749186,0,293.109398326081,77.6145056918161,72.1185398547604,80.9877329185756,107.02044311870597,84.14962784280935,98.00071090507211,65.85945754923038,89.82519563227798,48.81884093938392,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,87.8622507140459
14.2125,0,0,0,5,0.8165380514459161,-0.5772916165517272,0,87.8622507140459,293.109398326081,112.495745498543,81.8180814450846,109.26954467003247,83.26708380942094,98.49174789046285,65.74838824898303,90.10858260853121,48.78066133989107,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,92.4936971920041
12.45,0,0,0,5,0.8064799463209448,-0.5912614448635781,0,92.4936971920041,87.8622507140459,77.3638484419459,189.548617602604,106.41210919766978,83.48084570848171,99.25429187238568,65.60187736426894,90.00289312797038,48.77164292800674,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,82.1783266012903
12.3875,0,0,0,5,0.7961828637826158,-0.6050560696488488,0,82.1783266012903,92.4936971920041,65.3847746871142,89.0074737430748,107.09989179186184,83.22106409331104,91.58498537229184,60.29539447808796,90.70752822672603,48.490652754350634,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,66.0161743425402
13.275,0,0,0,5,0.7856498550787147,-0.6186714032625031,1,66.0161743425402,82.1783266012903,51.0562893306812,67.1712850654668,107.19009174263697,83.16864087013502,89.94274970082508,60.68285345057696,90.92109564761563,48.362904113861916,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,104.094163257842
11.5625,0,0,0,5,0.7748840413670407,-0.6321034111873487,1,104.094163257842,66.0161743425402,77.6145056918161,61.1765774384312,114.76693087508852,79.53915022008351,92.58009814313759,60.41883146738185,91.51251257078418,48.41355646700618,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,147.881905447336
12.7,0,0,0,5,0.7638886127905428,-0.6453481132295501,0,147.881905447336,104.094163257842,293.109398326081,53.1570826268308,124.80513084016278,78.49607117615108,98.77333585805937,61.38828478654472,93.87288664791632,49.401278109246945,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,67.4955434507817
11.5625,0,0,0,5,0.7526668275320084,-0.6584015846980488,0,67.4955434507817,147.881905447336,87.8622507140459,72.1185398547604,92.57458014369145,27.857382941012492,99.79751163119872,60.68427261227899,91.2712881111912,48.63550733342145,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,101.214069608519
11.5625,0,0,0,5,0.741222010848596,-0.6712599575675313,0,101.214069608519,67.4955434507817,92.4936971920041,112.495745498543,94.48198284290189,27.937937588202992,101.8757637564672,60.159381622495594,92.40612983390398,48.45056438825096,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,41.4123064196756
13.7875,0,0,0,5,0.7295575540864875,-0.6839194216246106,0,41.4123064196756,101.214069608519,82.1783266012903,77.3638484419459,87.18464130399782,34.45491997084124,96.7983752508338,62.16051986467707,90.81139004827978,49.33712315071104,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,63.5101290538195
13.8875,0,0,0,5,0.717676913675962,-0.6963762255968722,0,63.5101290538195,41.4123064196756,66.0161743425402,65.3847746871142,84.5177559400734,35.610116684620095,95.80882386596763,62.60240258561687,89.71466564637703,49.573459718787404,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,85.4807679768228
16.625,0,0,0,5,0.705583610107178,-0.7086266782644596,1,85.4807679768228,63.5101290538195,104.094163257842,51.0562893306812,87.29841217354237,34.67221988063157,97.24425195808968,62.079347575437865,90.15603680614883,49.47134810661834,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,50.3660101081308
16.5125,0,0,0,5,0.6932812268869777,-0.7206671495538609,1,50.3660101081308,85.4807679768228,147.881905447336,77.6145056918161,79.62296172358363,36.24567624621422,97.19494629933607,62.119114965150665,89.87083877293648,49.68183328512815,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,149.244078377209
13.7625,0,0,0,5,0.6807734094770161,-0.7324940716135789,0,149.244078377209,50.3660101081308,67.4955434507817,293.109398326081,79.81755785642261,36.67434546451413,102.3113443482927,63.32057076279335,93.02804089102729,50.363260014478946,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,83.9681823631343
20.725,0,0,0,5,0.6680638642135335,-0.7441039398713607,0,83.9681823631343,149.244078377209,101.214069608519,87.8622507140459,82.1707919867587,36.27827026421557,87.3726860652251,31.53961598488726,91.21279050811476,49.64687750817154,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,94.5737640355796
26.8625,0,0,0,5,0.6551563572090853,-0.7554933140726803,0,94.5737640355796,83.9681823631343,41.4123064196756,92.4936971920041,81.22217690491023,35.78073401341061,87.85207987390608,31.59858113491874,92.51688689538074,49.1868086741766,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,48.2108285393945
26.375,0,0,0,5,0.6420547132365637,-0.766658819300159,0,48.2108285393945,94.5737640355796,63.5101290538195,82.1783266012903,82.19339435058434,34.59259566439385,84.6890178272911,33.27037145928965,91.26707167197115,49.83790623062584,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,77.5543202377256
